timestamp,adc_A0_V,adc_A1_V,tension_V,courant_A,puissance_W,temp_C,lux,solar_zenith_deg,solar_elevation_deg,solar_azimuth_deg,airmass_abs,is_day,dni_extraterrestre_Wm2,ciel_clair_ghi_Wm2,ciel_clair_dni_Wm2,ciel_clair_dhi_Wm2,temp_air_C_model,humidite_rel_pct_model,point_rosee_C_model,vent_ms_model,ghi_estime_lux_Wm2,indice_ciel_clair
2026-06-14 18:00:48,0.0,0.0537,0.0,0.054,0.0,25.44,18.3,59.201,30.799,279.093,1.9202,1,1323.1,454.8,724.7,83.8,23.46,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:00:50,0.0,0.0541,0.0,0.054,0.0,25.5,16.7,59.208,30.792,279.097,1.9206,1,1323.1,454.7,724.6,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:00:53,0.0,0.0539,0.0,0.054,0.0,25.5,15.8,59.218,30.782,279.103,1.9212,1,1323.1,454.5,724.5,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:00:55,0.0,0.0541,0.0,0.054,0.0,25.5,17.5,59.225,30.775,279.107,1.9216,1,1323.1,454.4,724.5,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:00:57,0.0,0.0541,0.0,0.054,0.0,25.56,10.0,59.232,30.768,279.111,1.922,1,1323.1,454.3,724.4,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:00:59,0.0,0.0539,0.0,0.054,0.0,25.5,12.5,59.239,30.761,279.114,1.9223,1,1323.1,454.2,724.3,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:01:02,0.0,0.0542,0.0,0.054,0.0,25.5,13.3,59.249,30.751,279.12,1.9229,1,1323.1,454.0,724.3,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:01:04,0.0,0.0536,0.0,0.054,0.0,25.5,13.3,59.256,30.744,279.124,1.9233,1,1323.1,453.9,724.2,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:01:06,0.0,0.0542,0.0,0.054,0.0,25.5,17.5,59.263,30.737,279.128,1.9237,1,1323.1,453.8,724.1,83.7,23.46,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:01:08,0.0,0.0537,0.0,0.054,0.0,25.5,19.2,59.27,30.73,279.132,1.9241,1,1323.1,453.7,724.1,83.7,23.46,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:10,0.0,0.0541,0.0,0.054,0.0,25.5,20.0,59.277,30.723,279.136,1.9245,1,1323.1,453.5,724.0,83.6,23.46,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:13,0.0,0.0531,0.0,0.053,0.0,26.31,20.8,59.287,30.713,279.142,1.925,1,1323.1,453.4,723.9,83.6,23.46,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:15,0.0,0.0534,0.0,0.053,0.0,27.38,20.0,59.294,30.706,279.146,1.9254,1,1323.1,453.2,723.9,83.6,23.46,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:17,0.0001,0.0527,0.0,0.053,0.0,28.12,19.2,59.301,30.699,279.15,1.9258,1,1323.1,453.1,723.8,83.6,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:19,0.0,0.0522,0.0,0.052,0.0,29.12,18.3,59.308,30.692,279.154,1.9262,1,1323.1,453.0,723.7,83.6,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:21,0.0001,0.0534,0.0,0.053,0.0,29.88,18.3,59.314,30.686,279.158,1.9266,1,1323.1,452.9,723.7,83.6,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:24,0.0,0.0514,0.0,0.051,0.0,30.38,20.0,59.325,30.675,279.164,1.9272,1,1323.1,452.7,723.6,83.6,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:26,0.0,0.0529,0.0,0.053,0.0,30.38,16.7,59.332,30.668,279.168,1.9275,1,1323.1,452.6,723.5,83.6,23.45,67.1,17.0,4.76,0.1,0.0
2026-06-14 18:01:28,0.0,0.0525,0.0,0.052,0.0,30.12,20.8,59.338,30.662,279.172,1.9279,1,1323.1,452.5,723.5,83.6,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:30,0.0,0.0525,0.0,0.052,0.0,29.88,20.8,59.345,30.655,279.176,1.9283,1,1323.1,452.4,723.4,83.5,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:32,0.0,0.0531,0.0,0.053,0.0,29.56,20.8,59.352,30.648,279.179,1.9287,1,1323.1,452.3,723.3,83.5,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:35,0.0,0.0532,0.0,0.053,0.0,29.38,20.8,59.362,30.638,279.185,1.9293,1,1323.1,452.1,723.3,83.5,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:37,0.0,0.0532,0.0,0.053,0.0,29.19,19.2,59.369,30.631,279.189,1.9297,1,1323.1,452.0,723.2,83.5,23.45,67.1,17.0,4.76,0.2,0.0
2026-06-14 18:01:39,0.0,0.0534,0.0,0.053,0.0,29.06,19.2,59.376,30.624,279.193,1.9301,1,1323.1,451.9,723.1,83.5,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:41,0.0,0.0536,0.0,0.054,0.0,28.94,19.2,59.383,30.617,279.197,1.9304,1,1323.1,451.7,723.1,83.5,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:43,0.0,0.0524,0.0,0.052,0.0,28.81,19.2,59.39,30.61,279.201,1.9308,1,1323.1,451.6,723.0,83.5,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:46,0.0,0.053,0.0,0.053,0.0,28.75,19.2,59.4,30.6,279.207,1.9314,1,1323.1,451.5,722.9,83.5,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:48,0.0,0.0524,0.0,0.052,0.0,28.69,19.2,59.407,30.593,279.211,1.9318,1,1323.1,451.3,722.9,83.5,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:50,0.0,0.0537,0.0,0.054,0.0,28.62,20.0,59.414,30.586,279.215,1.9322,1,1323.1,451.2,722.8,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:52,0.0,0.0594,0.0,0.059,0.0,28.56,20.0,59.421,30.579,279.219,1.9326,1,1323.1,451.1,722.7,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:55,0.0,0.0532,0.0,0.053,0.0,28.5,19.2,59.431,30.569,279.225,1.9332,1,1323.1,450.9,722.7,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:57,1.1422,0.0532,5.71,0.053,0.3,28.5,19.2,59.438,30.562,279.229,1.9335,1,1323.1,450.8,722.6,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:01:59,1.1513,0.0531,5.76,0.053,0.31,28.44,19.2,59.445,30.555,279.233,1.9339,1,1323.1,450.7,722.5,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:01,1.1576,0.0527,5.79,0.053,0.31,28.44,19.2,59.452,30.548,279.237,1.9343,1,1323.1,450.6,722.5,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:03,1.1623,0.0544,5.81,0.054,0.32,28.38,19.2,59.458,30.542,279.24,1.9347,1,1323.1,450.5,722.4,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:06,1.1659,0.0548,5.83,0.055,0.32,28.38,19.2,59.469,30.531,279.246,1.9353,1,1323.1,450.3,722.3,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:08,1.1684,0.0549,5.84,0.055,0.32,28.31,19.2,59.475,30.525,279.25,1.9357,1,1323.1,450.2,722.3,83.4,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:10,0.0,0.0578,0.0,0.058,0.0,28.38,15.8,59.482,30.518,279.254,1.9361,1,1323.1,450.1,722.2,83.3,23.45,67.1,17.0,4.75,0.1,0.0
2026-06-14 18:02:12,0.0,0.0571,0.0,0.057,0.0,28.31,20.0,59.489,30.511,279.258,1.9365,1,1323.1,450.0,722.1,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:14,0.0,0.5415,0.0,0.541,0.0,28.25,19.2,59.496,30.504,279.262,1.9369,1,1323.1,449.8,722.1,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:17,0.0,0.0534,0.0,0.053,0.0,28.25,19.2,59.506,30.494,279.268,1.9374,1,1323.1,449.7,722.0,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:19,1.1771,0.0544,5.89,0.054,0.32,28.19,19.2,59.513,30.487,279.272,1.9378,1,1323.1,449.6,721.9,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:21,1.1778,0.0539,5.89,0.054,0.32,28.19,19.2,59.52,30.48,279.276,1.9382,1,1323.1,449.4,721.9,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:23,0.0,0.0551,0.0,0.055,0.0,28.19,20.0,59.527,30.473,279.28,1.9386,1,1323.1,449.3,721.8,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:25,0.0,0.0524,0.0,0.052,0.0,28.19,19.2,59.534,30.466,279.284,1.939,1,1323.1,449.2,721.7,83.3,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:28,0.0,0.0527,0.0,0.053,0.0,28.12,18.3,59.544,30.456,279.29,1.9396,1,1323.1,449.0,721.6,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:30,0.0,0.0515,0.0,0.052,0.0,28.12,18.3,59.551,30.449,279.294,1.94,1,1323.1,448.9,721.6,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:32,0.0001,0.0522,0.0,0.052,0.0,28.06,18.3,59.558,30.442,279.298,1.9404,1,1323.1,448.8,721.5,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:34,0.0,0.0518,0.0,0.052,0.0,28.06,18.3,59.565,30.435,279.301,1.9408,1,1323.1,448.7,721.5,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:36,0.0,0.052,0.0,0.052,0.0,28.06,18.3,59.571,30.429,279.305,1.9412,1,1323.1,448.6,721.4,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:39,0.0,0.0568,0.0,0.057,0.0,27.94,20.0,59.582,30.418,279.311,1.9418,1,1323.1,448.4,721.3,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:41,0.0,0.0606,0.0,0.061,0.0,28.0,20.0,59.589,30.411,279.315,1.9421,1,1323.1,448.3,721.2,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:43,1.1084,0.0605,5.54,0.06,0.34,28.0,20.0,59.595,30.405,279.319,1.9425,1,1323.1,448.2,721.2,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:45,1.1162,0.0586,5.58,0.059,0.33,27.94,20.0,59.602,30.398,279.323,1.9429,1,1323.1,448.1,721.1,83.2,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:48,1.1254,0.0555,5.63,0.056,0.31,27.94,20.0,59.613,30.387,279.329,1.9435,1,1323.1,447.9,721.0,83.1,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:50,1.1335,0.0546,5.67,0.055,0.31,27.88,20.0,59.619,30.381,279.333,1.9439,1,1323.1,447.8,721.0,83.1,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:52,1.1405,0.0546,5.7,0.055,0.31,27.88,20.0,59.626,30.374,279.337,1.9443,1,1323.1,447.6,720.9,83.1,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:54,1.146,0.0544,5.73,0.054,0.31,27.88,20.0,59.633,30.367,279.341,1.9447,1,1323.1,447.5,720.9,83.1,23.45,67.1,17.0,4.75,0.2,0.0
2026-06-14 18:02:56,1.1502,0.0542,5.75,0.054,0.31,27.81,20.0,59.64,30.36,279.345,1.9451,1,1323.1,447.4,720.8,83.1,23.45,67.1,17.0,4.74,0.2,0.0
2026-06-14 18:02:59,0.0,0.0536,0.0,0.054,0.0,27.81,20.0,59.65,30.35,279.351,1.9457,1,1323.1,447.2,720.7,83.1,23.44,67.1,17.0,4.74,0.2,0.0
2026-06-14 18:03:01,0.0,0.0531,0.0,0.053,0.0,27.81,19.2,59.657,30.343,279.355,1.9461,1,1323.1,447.1,720.6,83.1,23.44,67.1,17.0,4.74,0.2,0.0
2026-06-14 18:03:03,0.0,0.0539,0.0,0.054,0.0,27.81,19.2,59.664,30.336,279.359,1.9465,1,1323.1,447.0,720.6,83.1,23.44,67.1,17.0,4.74,0.2,0.0
2026-06-14 18:03:05,0.0001,0.0531,0.0,0.053,0.0,27.75,19.2,59.671,30.329,279.362,1.9469,1,1323.1,446.9,720.5,83.1,23.44,67.1,17.0,4.74,0.2,0.0
2026-06-14 18:03:07,0.0,0.0539,0.0,0.054,0.0,27.75,15.0,59.678,30.322,279.366,1.9473,1,1323.1,446.8,720.5,83.1,23.44,67.1,17.0,4.74,0.1,0.0
2026-06-14 18:12:52,0.0,0.0549,0.0,0.055,0.0,25.88,17.5,61.678,28.322,280.513,2.0712,1,1323.1,412.8,701.4,80.0,23.39,67.4,17.0,4.67,0.1,0.0
2026-06-14 18:12:55,0.0,0.0545,0.0,0.054,0.0,25.88,17.5,61.688,28.312,280.519,2.0719,1,1323.1,412.6,701.3,80.0,23.39,67.4,17.0,4.67,0.1,0.0
2026-06-14 18:12:57,0.0,0.0545,0.0,0.054,0.0,25.94,18.3,61.695,28.305,280.523,2.0724,1,1323.1,412.5,701.2,80.0,23.38,67.4,17.0,4.67,0.2,0.0
2026-06-14 18:12:59,0.0,0.0554,0.0,0.055,0.0,25.94,0.0,61.702,28.298,280.527,2.0728,1,1323.1,412.3,701.2,79.9,23.38,67.4,17.0,4.66,0.0,0.0
2026-06-14 18:13:01,0.0,0.0535,0.0,0.053,0.0,25.94,16.7,61.709,28.291,280.531,2.0733,1,1323.1,412.2,701.1,79.9,23.38,67.4,17.0,4.66,0.1,0.0
2026-06-14 18:17:42,0.0,0.0549,0.0,0.055,0.0,26.62,10.8,62.667,27.333,281.08,2.1395,1,1323.1,395.7,691.1,78.4,23.36,67.5,17.0,4.63,0.1,0.0
2026-06-14 18:17:45,0.0001,0.0549,0.0,0.055,0.0,26.62,10.8,62.677,27.323,281.086,2.1402,1,1323.1,395.6,691.0,78.4,23.36,67.5,17.0,4.63,0.1,0.0
2026-06-14 18:17:47,0.0,0.0535,0.0,0.053,0.0,26.69,15.0,62.684,27.316,281.09,2.1407,1,1323.1,395.4,690.9,78.4,23.35,67.5,17.0,4.63,0.1,0.0
2026-06-14 18:17:49,0.0001,0.0539,0.0,0.054,0.0,26.62,15.8,62.691,27.309,281.094,2.1412,1,1323.1,395.3,690.9,78.4,23.35,67.5,17.0,4.63,0.1,0.0
2026-06-14 18:17:51,0.0,0.0535,0.0,0.053,0.0,26.62,15.8,62.698,27.302,281.097,2.1417,1,1323.1,395.2,690.8,78.4,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:17:53,0.0,0.0527,0.0,0.053,0.0,26.69,15.8,62.704,27.296,281.101,2.1422,1,1323.1,395.1,690.7,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:17:56,0.0,0.0526,0.0,0.053,0.0,26.69,15.8,62.715,27.285,281.107,2.1429,1,1323.1,394.9,690.6,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:17:58,0.0,0.053,0.0,0.053,0.0,26.69,15.8,62.721,27.279,281.111,2.1434,1,1323.1,394.8,690.5,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:00,0.0,0.0526,0.0,0.053,0.0,26.69,16.7,62.728,27.272,281.115,2.1439,1,1323.1,394.7,690.5,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:02,0.0,0.0536,0.0,0.054,0.0,26.75,15.8,62.735,27.265,281.119,2.1444,1,1323.1,394.6,690.4,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:05,0.0,0.0534,0.0,0.053,0.0,26.75,15.0,62.745,27.255,281.125,2.1451,1,1323.1,394.4,690.3,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:07,0.0,0.0535,0.0,0.053,0.0,26.75,15.0,62.752,27.248,281.129,2.1456,1,1323.1,394.3,690.2,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:09,0.0,0.0535,0.0,0.053,0.0,26.75,15.8,62.759,27.241,281.133,2.1461,1,1323.1,394.2,690.1,78.3,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:11,0.0,0.0537,0.0,0.054,0.0,26.69,15.0,62.766,27.234,281.137,2.1466,1,1323.1,394.0,690.1,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:13,1.1561,0.054,5.78,0.054,0.31,26.75,15.8,62.772,27.228,281.14,2.1471,1,1323.1,393.9,690.0,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:16,1.1614,0.0536,5.81,0.054,0.31,26.75,15.8,62.783,27.217,281.146,2.1478,1,1323.1,393.7,689.9,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:18,1.1651,0.0539,5.83,0.054,0.31,26.75,15.8,62.789,27.211,281.15,2.1483,1,1323.1,393.6,689.8,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:20,1.1678,0.0535,5.84,0.053,0.31,26.75,15.8,62.796,27.204,281.154,2.1488,1,1323.1,393.5,689.7,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:22,1.17,0.054,5.85,0.054,0.32,26.69,15.8,62.803,27.197,281.158,2.1493,1,1323.1,393.4,689.7,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:24,0.0,0.0535,0.0,0.053,0.0,26.69,15.8,62.81,27.19,281.162,2.1498,1,1323.1,393.3,689.6,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:27,0.0,0.0542,0.0,0.054,0.0,26.75,14.2,62.82,27.18,281.168,2.1505,1,1323.1,393.1,689.5,78.2,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:29,0.0,0.0541,0.0,0.054,0.0,26.75,14.2,62.827,27.173,281.172,2.151,1,1323.1,393.0,689.4,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:31,0.0,0.054,0.0,0.054,0.0,26.75,17.5,62.834,27.166,281.176,2.1515,1,1323.1,392.9,689.3,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:33,0.0,0.0546,0.0,0.055,0.0,26.69,12.5,62.841,27.159,281.179,2.152,1,1323.1,392.7,689.3,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:35,0.0001,0.0511,0.0,0.051,0.0,26.75,12.5,62.847,27.153,281.183,2.1525,1,1323.1,392.6,689.2,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:38,0.0,0.0514,0.0,0.051,0.0,26.75,15.0,62.858,27.142,281.189,2.1533,1,1323.1,392.4,689.1,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:40,0.0,0.0554,0.0,0.055,0.0,26.75,15.8,62.864,27.136,281.193,2.1538,1,1323.1,392.3,689.0,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:42,0.0,0.0509,0.0,0.051,0.0,26.69,15.0,62.871,27.129,281.197,2.1543,1,1323.1,392.2,688.9,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:44,0.0,0.0505,0.0,0.051,0.0,26.69,15.0,62.878,27.122,281.201,2.1548,1,1323.1,392.1,688.9,78.1,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:46,0.0,0.0514,0.0,0.051,0.0,26.69,15.0,62.885,27.115,281.205,2.1552,1,1323.1,392.0,688.8,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:49,0.0,0.0545,0.0,0.054,0.0,26.75,14.2,62.895,27.105,281.211,2.156,1,1323.1,391.8,688.7,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:51,0.0,0.0513,0.0,0.051,0.0,26.75,15.0,62.902,27.098,281.215,2.1565,1,1323.1,391.7,688.6,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:53,0.0001,0.0514,0.0,0.051,0.0,26.69,15.0,62.909,27.091,281.219,2.157,1,1323.1,391.6,688.5,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:55,0.0,0.0511,0.0,0.051,0.0,26.69,15.0,62.915,27.085,281.222,2.1575,1,1323.1,391.4,688.4,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:18:58,0.0,0.0509,0.0,0.051,0.0,26.69,15.0,62.926,27.074,281.228,2.1582,1,1323.1,391.3,688.3,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:19:00,0.0,0.053,0.0,0.053,0.0,26.69,15.8,62.932,27.068,281.232,2.1587,1,1323.1,391.2,688.3,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:19:02,0.0,0.0514,0.0,0.051,0.0,26.75,16.7,62.939,27.061,281.236,2.1592,1,1323.1,391.0,688.2,78.0,23.35,67.5,17.0,4.62,0.1,0.0
2026-06-14 18:19:04,0.0,0.0516,0.0,0.052,0.0,26.69,16.7,62.946,27.054,281.24,2.1597,1,1323.1,390.9,688.1,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:19:06,0.0,0.0514,0.0,0.051,0.0,26.69,16.7,62.953,27.047,281.244,2.1602,1,1323.1,390.8,688.0,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:19:09,0.0,0.0515,0.0,0.052,0.0,26.69,16.7,62.963,27.037,281.25,2.161,1,1323.1,390.6,687.9,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:19:11,0.0,0.0513,0.0,0.051,0.0,26.69,16.7,62.97,27.03,281.254,2.1615,1,1323.1,390.5,687.9,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:19:13,0.0,0.0515,0.0,0.052,0.0,26.69,16.7,62.977,27.023,281.258,2.162,1,1323.1,390.4,687.8,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:19:15,0.0,0.0511,0.0,0.051,0.0,26.69,15.8,62.984,27.016,281.261,2.1625,1,1323.1,390.3,687.7,77.9,23.35,67.5,17.0,4.61,0.1,0.0
2026-06-14 18:21:19,0.0,0.0545,0.0,0.054,0.0,26.75,14.2,63.405,26.595,281.503,2.1939,1,1323.1,383.0,683.0,77.2,23.33,67.6,17.0,4.6,0.1,0.0
2026-06-14 18:21:21,0.0,0.0544,0.0,0.054,0.0,26.75,15.8,63.412,26.588,281.507,2.1944,1,1323.1,382.8,683.0,77.2,23.33,67.6,17.0,4.6,0.1,0.0
2026-06-14 18:21:23,0.0,0.0542,0.0,0.054,0.0,26.75,15.8,63.419,26.581,281.511,2.195,1,1323.1,382.7,682.9,77.2,23.33,67.6,17.0,4.6,0.1,0.0
2026-06-14 18:21:26,0.0,0.0548,0.0,0.055,0.0,26.69,15.8,63.429,26.571,281.517,2.1957,1,1323.1,382.6,682.8,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:28,0.0,0.0556,0.0,0.056,0.0,26.69,15.0,63.436,26.564,281.521,2.1962,1,1323.1,382.4,682.7,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:30,0.0,0.0551,0.0,0.055,0.0,26.69,19.2,63.443,26.557,281.525,2.1968,1,1323.1,382.3,682.6,77.1,23.33,67.6,17.0,4.59,0.2,0.0
2026-06-14 18:21:32,0.0,0.0556,0.0,0.056,0.0,26.62,12.5,63.45,26.55,281.529,2.1973,1,1323.1,382.2,682.6,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:34,0.0,0.0563,0.0,0.056,0.0,26.69,13.3,63.457,26.543,281.533,2.1978,1,1323.1,382.1,682.5,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:37,0.0,0.0575,0.0,0.058,0.0,26.69,13.3,63.467,26.533,281.538,2.1986,1,1323.1,381.9,682.4,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:39,0.0,0.0541,0.0,0.054,0.0,26.75,14.2,63.474,26.526,281.542,2.1991,1,1323.1,381.8,682.3,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:41,0.0,0.0542,0.0,0.054,0.0,26.81,14.2,63.48,26.52,281.546,2.1996,1,1323.1,381.7,682.2,77.1,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:43,0.0,0.0537,0.0,0.054,0.0,26.88,13.3,63.487,26.513,281.55,2.2001,1,1323.1,381.5,682.1,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:45,0.0,0.0525,0.0,0.052,0.0,26.88,14.2,63.494,26.506,281.554,2.2007,1,1323.1,381.4,682.1,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:48,0.0,0.0525,0.0,0.052,0.0,26.88,14.2,63.504,26.496,281.56,2.2014,1,1323.1,381.3,681.9,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:50,0.0,0.0521,0.0,0.052,0.0,26.88,14.2,63.511,26.489,281.564,2.2019,1,1323.1,381.1,681.9,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:52,0.0,0.0525,0.0,0.052,0.0,26.94,14.2,63.518,26.482,281.568,2.2025,1,1323.1,381.0,681.8,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:54,0.0,0.0521,0.0,0.052,0.0,27.0,14.2,63.525,26.475,281.572,2.203,1,1323.1,380.9,681.7,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:56,0.0,0.0521,0.0,0.052,0.0,27.0,16.7,63.531,26.469,281.576,2.2035,1,1323.1,380.8,681.6,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:21:59,0.0,0.0524,0.0,0.052,0.0,27.0,17.5,63.542,26.458,281.581,2.2043,1,1323.1,380.6,681.5,77.0,23.33,67.6,17.0,4.59,0.1,0.0
2026-06-14 18:22:01,0.0,0.0524,0.0,0.052,0.0,27.0,20.8,63.548,26.452,281.585,2.2048,1,1323.1,380.5,681.4,76.9,23.33,67.6,17.0,4.59,0.2,0.0
2026-06-14 18:22:03,0.0,0.0522,0.0,0.052,0.0,27.06,20.8,63.555,26.445,281.589,2.2053,1,1323.1,380.4,681.4,76.9,23.33,67.6,17.0,4.59,0.2,0.0
2026-06-14 18:22:05,0.0,0.0521,0.0,0.052,0.0,27.06,19.2,63.562,26.438,281.593,2.2059,1,1323.1,380.2,681.3,76.9,23.33,67.6,17.0,4.59,0.2,0.0
2026-06-14 18:22:07,0.0,0.0519,0.0,0.052,0.0,27.06,20.0,63.569,26.431,281.597,2.2064,1,1323.1,380.1,681.2,76.9,23.33,67.6,17.0,4.59,0.2,0.0
